experiment,bw_gbps,epsilon_abs,epsilon_norm,token_ref,object_id,object_type,n_tokens,p_reuse,q_star_offline,q_star_pred,offline_cost,predicted_cost
H5,16.0,51.888,0.008,6486,prefix_003,prefix,168,0.917029,int8,int8,3.511632,3.977424
H5,16.0,51.888,0.008,6486,session_025,session,211,0.693205,int8,int8,3.07679,4.529891
H5,16.0,51.888,0.008,6486,prefix_017,prefix,165,0.863716,int8,int8,3.335824,3.943477
H5,16.0,51.888,0.008,6486,session_029,session,253,0.546582,int8,full,2.884559,4.8975
H5,16.0,51.888,0.008,6486,session_007,session,186,0.696013,int8,int8,2.945557,4.193696
H5,16.0,51.888,0.008,6486,session_013,session,194,0.641399,int8,int8,2.825776,4.296747
H5,16.0,51.888,0.008,6486,session_028,session,219,0.562378,int8,full,2.73022,4.6425
H5,16.0,51.888,0.008,6486,session_030,session,195,0.602691,int8,int8,2.715203,4.309928
H5,16.0,51.888,0.008,6486,session_024,session,204,0.566105,int8,int8,2.655803,4.431558
H5,16.0,51.888,0.008,6486,prefix_004,prefix,145,0.792835,int8,int8,3.019504,3.732494
H5,16.0,51.888,0.008,6486,session_021,session,192,0.595457,int8,int8,2.676881,4.270584
H5,16.0,51.888,0.008,6486,prefix_018,prefix,122,0.891456,int4,int8,3.178493,3.522816
H5,16.0,51.888,0.008,6486,prefix_016,prefix,136,0.790113,int8,int8,2.96589,3.646248
H5,16.0,51.888,0.008,6486,session_023,session,202,0.526862,int8,int8,2.526819,4.404063
H5,16.0,51.888,0.008,6486,prefix_002,prefix,113,0.929799,int4,int8,3.237517,3.450363
H5,16.0,51.888,0.008,6486,prefix_010,prefix,129,0.806744,int4,int8,2.969988,3.582899
H5,16.0,51.888,0.008,6486,prefix_012,prefix,145,0.657071,int8,int8,2.612212,3.732494
H5,16.0,51.888,0.008,6486,session_022,session,122,0.75459,int4,int8,2.767893,3.522816
H5,16.0,51.888,0.008,6486,session_033,session,157,0.568267,int8,int8,2.407561,3.855886
H5,16.0,51.888,0.008,6486,rag_029,rag,133,0.651074,int4,int8,2.529867,3.618699
H5,16.0,51.888,0.008,6486,session_016,session,158,0.520657,int8,int8,2.269939,3.866601
H5,16.0,51.888,0.008,6486,rag_024,rag,133,0.595771,int4,int8,2.363958,3.618699
H5,16.0,51.888,0.008,6486,rag_006,rag,97,0.761774,int4,int8,2.641278,3.334885
H5,16.0,51.888,0.008,6486,prefix_009,prefix,74,0.95,int4,int8,3.090064,3.198772
H5,16.0,51.888,0.008,6486,rag_022,rag,142,0.490064,int8,int8,2.095959,3.703146
H5,16.0,51.888,0.008,6486,rag_020,rag,98,0.679612,int4,int8,2.400273,3.341603
H5,16.0,51.888,0.008,6486,rag_016,rag,148,0.438771,int8,int8,1.972627,3.762443
H5,16.0,51.888,0.008,6486,rag_045,rag,131,0.493594,int4,int8,2.043909,3.600666
H5,16.0,51.888,0.008,6486,rag_026,rag,146,0.429157,int8,int8,1.933564,3.74241
H5,16.0,51.888,0.008,6486,session_004,session,112,0.497442,int4,int8,1.934408,3.442646
H5,16.0,51.888,0.008,6486,rag_011,rag,79,0.692923,int4,int8,2.342361,3.225364
H5,16.0,51.888,0.008,6486,session_014,session,91,0.575879,int4,int8,2.051472,3.295979
H5,16.0,51.888,0.008,6486,rag_046,rag,107,0.457654,int4,int8,1.785409,3.40506
H5,16.0,51.888,0.008,6486,prefix_000,prefix,82,0.58405,int4,int8,2.030302,3.242118
H5,16.0,51.888,0.008,6486,session_019,session,215,0.221585,int8,int8,1.68481,4.587547
H5,16.0,51.888,0.008,6486,rag_025,rag,73,0.632115,int4,int8,2.131814,3.193654
H5,16.0,51.888,0.008,6486,rag_032,rag,64,0.720007,int4,int8,2.355803,3.150588
H5,16.0,51.888,0.008,6486,rag_040,rag,75,0.593958,int4,int8,2.02657,3.203957
H5,16.0,51.888,0.008,6486,rag_003,rag,90,0.487431,int4,int8,1.780904,3.289728
H5,16.0,51.888,0.008,6486,rag_010,rag,95,0.454946,int4,int8,1.709937,3.32165
H5,16.0,51.888,0.008,6486,prefix_007,prefix,48,0.863395,int4,int8,2.722813,3.087353
H5,16.0,51.888,0.008,6486,prefix_005,prefix,55,0.728291,int4,int8,2.343965,3.112919
H5,16.0,51.888,0.008,6486,rag_009,rag,103,0.382828,int4,int8,1.537892,3.37619
H5,16.0,51.888,0.008,6486,rag_051,rag,56,0.550384,int4,int8,1.814173,3.116838
H5,16.0,51.888,0.008,6486,longtail_086,longtail,74,0.367763,int4,int8,1.343351,3.198772
H5,16.0,51.888,0.008,6486,rag_007,rag,50,0.538277,int4,int8,1.754835,3.094324
H5,16.0,51.888,0.008,6486,rag_017,rag,61,0.345607,int4,int8,1.220039,3.137432
H5,16.0,51.888,0.008,6486,longtail_060,longtail,92,0.210863,int4,int8,0.961685,3.302297
H5,16.0,51.888,0.008,6486,rag_037,rag,34,0.526006,int4,int4,1.663156,3.037812
H5,16.0,51.888,0.008,6486,longtail_024,longtail,53,0.318248,int4,int8,1.106089,3.105281
H5,16.0,51.888,0.008,6486,rag_038,rag,41,0.409188,int4,int8,1.335539,3.065052
H5,16.0,51.888,0.008,6486,longtail_030,longtail,36,0.194314,int4,int4,0.674421,3.049632
H5,16.0,51.888,0.008,6486,longtail_071,longtail,34,0.201726,int4,int4,0.690315,3.037812
H5,16.0,51.888,0.008,6486,longtail_028,longtail,40,0.163265,int4,int8,0.594398,3.062132
H5,16.0,51.888,0.008,6486,longtail_042,longtail,24,0.236443,int8,int8,0.752341,2.814485
H5,16.0,51.888,0.008,6486,longtail_032,longtail,36,0.137895,int4,int4,0.505163,3.049632
H5,16.0,51.888,0.008,6486,longtail_008,longtail,48,0.06603,int4,int8,0.330717,3.087353
H5,32.0,3.243,0.0005,6486,prefix_003,prefix,168,0.917029,full,full,3.381086,3.63
H5,32.0,3.243,0.0005,6486,session_025,session,211,0.693205,full,full,2.870865,3.79125
H5,32.0,3.243,0.0005,6486,prefix_017,prefix,165,0.863716,full,full,3.209899,3.61875
H5,32.0,3.243,0.0005,6486,session_029,session,253,0.546582,full,full,2.588495,3.94875
H5,32.0,3.243,0.0005,6486,session_007,session,186,0.696013,full,full,2.785538,3.6975
H5,32.0,3.243,0.0005,6486,session_013,session,194,0.641399,full,full,2.651697,3.7275
H5,32.0,3.243,0.0005,6486,session_028,session,219,0.562378,full,full,2.508383,3.82125
H5,32.0,3.243,0.0005,6486,session_030,session,195,0.602691,full,full,2.539324,3.73125
H5,32.0,3.243,0.0005,6486,session_024,session,204,0.566105,full,full,2.463315,3.765
H5,32.0,3.243,0.0005,6486,prefix_004,prefix,145,0.792835,full,full,2.922256,3.54375
H5,32.0,3.243,0.0005,6486,session_021,session,192,0.595457,full,full,2.506372,3.72
H5,32.0,3.243,0.0005,6486,prefix_018,prefix,122,0.891456,full,full,3.131869,3.4575
H5,32.0,3.243,0.0005,6486,prefix_016,prefix,136,0.790113,full,full,2.880339,3.51
H5,32.0,3.243,0.0005,6486,session_023,session,202,0.526862,full,full,2.338086,3.7575
H5,32.0,3.243,0.0005,6486,prefix_002,prefix,113,0.929799,full,full,3.213147,3.42375
H5,32.0,3.243,0.0005,6486,prefix_010,prefix,129,0.806744,full,full,2.903982,3.48375
H5,32.0,3.243,0.0005,6486,prefix_012,prefix,145,0.657071,full,full,2.514964,3.54375
H5,32.0,3.243,0.0005,6486,session_022,session,122,0.75459,full,full,2.721269,3.4575
H5,32.0,3.243,0.0005,6486,session_033,session,157,0.568267,full,full,2.293551,3.58875
H5,32.0,3.243,0.0005,6486,rag_029,rag,133,0.651074,full,full,2.451971,3.49875
H5,32.0,3.243,0.0005,6486,session_016,session,158,0.520657,full,full,2.154472,3.5925
H5,32.0,3.243,0.0005,6486,rag_024,rag,133,0.595771,full,full,2.286062,3.49875
H5,32.0,3.243,0.0005,6486,rag_006,rag,97,0.761774,full,full,2.649073,3.36375
H5,32.0,3.243,0.0005,6486,prefix_009,prefix,74,0.95,full,full,3.1275,3.2775
H5,32.0,3.243,0.0005,6486,rag_022,rag,142,0.490064,full,full,2.002693,3.5325
H5,32.0,3.243,0.0005,6486,rag_020,rag,98,0.679612,full,full,2.406336,3.3675
H5,32.0,3.243,0.0005,6486,rag_016,rag,148,0.438771,full,full,1.871314,3.555
H5,32.0,3.243,0.0005,6486,rag_045,rag,131,0.493594,full,full,1.972031,3.49125
H5,32.0,3.243,0.0005,6486,rag_026,rag,146,0.429157,full,full,1.834971,3.5475
H5,32.0,3.243,0.0005,6486,session_004,session,112,0.497442,full,full,1.912326,3.42
H5,32.0,3.243,0.0005,6486,rag_011,rag,79,0.692923,full,full,2.375019,3.29625
H5,32.0,3.243,0.0005,6486,session_014,session,91,0.575879,full,full,2.068887,3.34125
H5,32.0,3.243,0.0005,6486,rag_046,rag,107,0.457654,full,full,1.774212,3.40125
H5,32.0,3.243,0.0005,6486,prefix_000,prefix,82,0.58405,full,full,2.059649,3.3075
H5,32.0,3.243,0.0005,6486,session_019,session,215,0.221585,full,full,1.471004,3.80625
H5,32.0,3.243,0.0005,6486,rag_025,rag,73,0.632115,full,full,2.170095,3.27375
H5,32.0,3.243,0.0005,6486,rag_032,rag,64,0.720007,full,full,2.400022,3.24
H5,32.0,3.243,0.0005,6486,rag_040,rag,75,0.593958,full,full,2.063124,3.28125
H5,32.0,3.243,0.0005,6486,rag_003,rag,90,0.487431,full,full,1.799793,3.3375
H5,32.0,3.243,0.0005,6486,rag_010,rag,95,0.454946,full,full,1.721087,3.35625
H5,32.0,3.243,0.0005,6486,prefix_007,prefix,48,0.863395,full,full,2.770186,3.18
H5,32.0,3.243,0.0005,6486,prefix_005,prefix,55,0.728291,full,full,2.391123,3.20625
H5,32.0,3.243,0.0005,6486,rag_009,rag,103,0.382828,full,full,1.534735,3.38625
H5,32.0,3.243,0.0005,6486,rag_051,rag,56,0.550384,full,full,1.861153,3.21
H5,32.0,3.243,0.0005,6486,longtail_086,longtail,74,0.367763,full,full,1.380788,3.2775
H5,32.0,3.243,0.0005,6486,rag_007,rag,50,0.538277,full,full,1.802332,3.1875
H5,32.0,3.243,0.0005,6486,rag_017,rag,61,0.345607,full,full,1.26557,3.22875
H5,32.0,3.243,0.0005,6486,longtail_060,longtail,92,0.210863,full,full,0.97759,3.345
H5,32.0,3.243,0.0005,6486,rag_037,rag,34,0.526006,full,full,1.705518,3.1275
H5,32.0,3.243,0.0005,6486,longtail_024,longtail,53,0.318248,full,full,1.153494,3.19875
H5,32.0,3.243,0.0005,6486,rag_038,rag,41,0.409188,full,full,1.381313,3.15375
H5,32.0,3.243,0.0005,6486,longtail_030,longtail,36,0.194314,full,full,0.717943,3.135
H5,32.0,3.243,0.0005,6486,longtail_071,longtail,34,0.201726,full,full,0.732678,3.1275
H5,32.0,3.243,0.0005,6486,longtail_028,longtail,40,0.163265,full,full,0.639796,3.15
H5,32.0,3.243,0.0005,6486,longtail_042,longtail,24,0.236443,full,full,0.749677,2.88
H5,32.0,3.243,0.0005,6486,longtail_032,longtail,36,0.137895,full,full,0.548686,3.135
H5,32.0,3.243,0.0005,6486,longtail_008,longtail,48,0.06603,full,full,0.37809,3.18
H5,32.0,6.486,0.001,6486,prefix_003,prefix,168,0.917029,full,full,3.381086,3.63
H5,32.0,6.486,0.001,6486,session_025,session,211,0.693205,full,full,2.870865,3.79125
H5,32.0,6.486,0.001,6486,prefix_017,prefix,165,0.863716,full,full,3.209899,3.61875
H5,32.0,6.486,0.001,6486,session_029,session,253,0.546582,full,full,2.588495,3.94875
H5,32.0,6.486,0.001,6486,session_007,session,186,0.696013,full,full,2.785538,3.6975
H5,32.0,6.486,0.001,6486,session_013,session,194,0.641399,full,full,2.651697,3.7275
H5,32.0,6.486,0.001,6486,session_028,session,219,0.562378,full,full,2.508383,3.82125
H5,32.0,6.486,0.001,6486,session_030,session,195,0.602691,full,full,2.539324,3.73125
H5,32.0,6.486,0.001,6486,session_024,session,204,0.566105,full,full,2.463315,3.765
H5,32.0,6.486,0.001,6486,prefix_004,prefix,145,0.792835,full,full,2.922256,3.54375
H5,32.0,6.486,0.001,6486,session_021,session,192,0.595457,full,full,2.506372,3.72
H5,32.0,6.486,0.001,6486,prefix_018,prefix,122,0.891456,full,full,3.131869,3.4575
H5,32.0,6.486,0.001,6486,prefix_016,prefix,136,0.790113,full,full,2.880339,3.51
H5,32.0,6.486,0.001,6486,session_023,session,202,0.526862,full,full,2.338086,3.7575
H5,32.0,6.486,0.001,6486,prefix_002,prefix,113,0.929799,full,full,3.213147,3.42375
H5,32.0,6.486,0.001,6486,prefix_010,prefix,129,0.806744,full,full,2.903982,3.48375
H5,32.0,6.486,0.001,6486,prefix_012,prefix,145,0.657071,full,full,2.514964,3.54375
H5,32.0,6.486,0.001,6486,session_022,session,122,0.75459,full,full,2.721269,3.4575
H5,32.0,6.486,0.001,6486,session_033,session,157,0.568267,full,full,2.293551,3.58875
H5,32.0,6.486,0.001,6486,rag_029,rag,133,0.651074,full,full,2.451971,3.49875
H5,32.0,6.486,0.001,6486,session_016,session,158,0.520657,full,full,2.154472,3.5925
H5,32.0,6.486,0.001,6486,rag_024,rag,133,0.595771,full,full,2.286062,3.49875
H5,32.0,6.486,0.001,6486,rag_006,rag,97,0.761774,full,full,2.649073,3.36375
H5,32.0,6.486,0.001,6486,prefix_009,prefix,74,0.95,full,full,3.1275,3.2775
H5,32.0,6.486,0.001,6486,rag_022,rag,142,0.490064,full,full,2.002693,3.5325
H5,32.0,6.486,0.001,6486,rag_020,rag,98,0.679612,full,full,2.406336,3.3675
H5,32.0,6.486,0.001,6486,rag_016,rag,148,0.438771,full,full,1.871314,3.555
H5,32.0,6.486,0.001,6486,rag_045,rag,131,0.493594,full,full,1.972031,3.49125
H5,32.0,6.486,0.001,6486,rag_026,rag,146,0.429157,full,full,1.834971,3.5475
H5,32.0,6.486,0.001,6486,session_004,session,112,0.497442,full,full,1.912326,3.42
H5,32.0,6.486,0.001,6486,rag_011,rag,79,0.692923,full,full,2.375019,3.29625
H5,32.0,6.486,0.001,6486,session_014,session,91,0.575879,full,full,2.068887,3.34125
H5,32.0,6.486,0.001,6486,rag_046,rag,107,0.457654,full,full,1.774212,3.40125
H5,32.0,6.486,0.001,6486,prefix_000,prefix,82,0.58405,full,full,2.059649,3.3075
H5,32.0,6.486,0.001,6486,session_019,session,215,0.221585,full,full,1.471004,3.80625
H5,32.0,6.486,0.001,6486,rag_025,rag,73,0.632115,full,full,2.170095,3.27375
H5,32.0,6.486,0.001,6486,rag_032,rag,64,0.720007,full,full,2.400022,3.24
H5,32.0,6.486,0.001,6486,rag_040,rag,75,0.593958,full,full,2.063124,3.28125
H5,32.0,6.486,0.001,6486,rag_003,rag,90,0.487431,full,full,1.799793,3.3375
H5,32.0,6.486,0.001,6486,rag_010,rag,95,0.454946,full,full,1.721087,3.35625
H5,32.0,6.486,0.001,6486,prefix_007,prefix,48,0.863395,int8,full,2.76544,3.18
H5,32.0,6.486,0.001,6486,prefix_005,prefix,55,0.728291,full,full,2.391123,3.20625
H5,32.0,6.486,0.001,6486,rag_009,rag,103,0.382828,full,full,1.534735,3.38625
H5,32.0,6.486,0.001,6486,rag_051,rag,56,0.550384,full,full,1.861153,3.21
H5,32.0,6.486,0.001,6486,longtail_086,longtail,74,0.367763,full,full,1.380788,3.2775
H5,32.0,6.486,0.001,6486,rag_007,rag,50,0.538277,int8,full,1.801089,3.1875
H5,32.0,6.486,0.001,6486,rag_017,rag,61,0.345607,full,full,1.26557,3.22875
H5,32.0,6.486,0.001,6486,longtail_060,longtail,92,0.210863,full,full,0.97759,3.345
H5,32.0,6.486,0.001,6486,rag_037,rag,34,0.526006,int8,int8,1.684543,3.11087
H5,32.0,6.486,0.001,6486,longtail_024,longtail,53,0.318248,full,full,1.153494,3.19875
H5,32.0,6.486,0.001,6486,rag_038,rag,41,0.409188,int8,full,1.36664,3.15375
H5,32.0,6.486,0.001,6486,longtail_030,longtail,36,0.194314,int8,int8,0.698399,3.124177
H5,32.0,6.486,0.001,6486,longtail_071,longtail,34,0.201726,int8,int8,0.711703,3.11087
H5,32.0,6.486,0.001,6486,longtail_028,longtail,40,0.163265,int8,full,0.624,3.15
H5,32.0,6.486,0.001,6486,longtail_042,longtail,24,0.236443,int8,full,0.736631,2.88
H5,32.0,6.486,0.001,6486,longtail_032,longtail,36,0.137895,int8,int8,0.529141,3.124177
H5,32.0,6.486,0.001,6486,longtail_008,longtail,48,0.06603,int8,full,0.373345,3.18
H5,32.0,12.972,0.002,6486,prefix_003,prefix,168,0.917029,full,full,3.381086,3.63
H5,32.0,12.972,0.002,6486,session_025,session,211,0.693205,full,full,2.870865,3.79125
H5,32.0,12.972,0.002,6486,prefix_017,prefix,165,0.863716,full,full,3.209899,3.61875
H5,32.0,12.972,0.002,6486,session_029,session,253,0.546582,full,full,2.588495,3.94875
H5,32.0,12.972,0.002,6486,session_007,session,186,0.696013,full,full,2.785538,3.6975
H5,32.0,12.972,0.002,6486,session_013,session,194,0.641399,full,full,2.651697,3.7275
H5,32.0,12.972,0.002,6486,session_028,session,219,0.562378,full,full,2.508383,3.82125
H5,32.0,12.972,0.002,6486,session_030,session,195,0.602691,full,full,2.539324,3.73125
H5,32.0,12.972,0.002,6486,session_024,session,204,0.566105,full,full,2.463315,3.765
H5,32.0,12.972,0.002,6486,prefix_004,prefix,145,0.792835,full,full,2.922256,3.54375
H5,32.0,12.972,0.002,6486,session_021,session,192,0.595457,full,full,2.506372,3.72
H5,32.0,12.972,0.002,6486,prefix_018,prefix,122,0.891456,full,full,3.131869,3.4575
H5,32.0,12.972,0.002,6486,prefix_016,prefix,136,0.790113,full,full,2.880339,3.51
H5,32.0,12.972,0.002,6486,session_023,session,202,0.526862,full,full,2.338086,3.7575
H5,32.0,12.972,0.002,6486,prefix_002,prefix,113,0.929799,full,full,3.213147,3.42375
H5,32.0,12.972,0.002,6486,prefix_010,prefix,129,0.806744,full,full,2.903982,3.48375
H5,32.0,12.972,0.002,6486,prefix_012,prefix,145,0.657071,full,full,2.514964,3.54375
H5,32.0,12.972,0.002,6486,session_022,session,122,0.75459,full,full,2.721269,3.4575
H5,32.0,12.972,0.002,6486,session_033,session,157,0.568267,full,full,2.293551,3.58875
H5,32.0,12.972,0.002,6486,rag_029,rag,133,0.651074,full,full,2.451971,3.49875
H5,32.0,12.972,0.002,6486,session_016,session,158,0.520657,full,full,2.154472,3.5925
H5,32.0,12.972,0.002,6486,rag_024,rag,133,0.595771,full,full,2.286062,3.49875
H5,32.0,12.972,0.002,6486,rag_006,rag,97,0.761774,int8,full,2.641278,3.36375
H5,32.0,12.972,0.002,6486,prefix_009,prefix,74,0.95,int8,full,3.090064,3.2775
H5,32.0,12.972,0.002,6486,rag_022,rag,142,0.490064,full,full,2.002693,3.5325
H5,32.0,12.972,0.002,6486,rag_020,rag,98,0.679612,int8,full,2.400273,3.3675
H5,32.0,12.972,0.002,6486,rag_016,rag,148,0.438771,full,full,1.871314,3.555
H5,32.0,12.972,0.002,6486,rag_045,rag,131,0.493594,full,full,1.972031,3.49125
H5,32.0,12.972,0.002,6486,rag_026,rag,146,0.429157,full,full,1.834971,3.5475
H5,32.0,12.972,0.002,6486,session_004,session,112,0.497442,full,full,1.912326,3.42
H5,32.0,12.972,0.002,6486,rag_011,rag,79,0.692923,int8,full,2.342361,3.29625
H5,32.0,12.972,0.002,6486,session_014,session,91,0.575879,int8,full,2.051472,3.34125
H5,32.0,12.972,0.002,6486,rag_046,rag,107,0.457654,full,full,1.774212,3.40125
H5,32.0,12.972,0.002,6486,prefix_000,prefix,82,0.58405,int8,full,2.030302,3.3075
H5,32.0,12.972,0.002,6486,session_019,session,215,0.221585,full,full,1.471004,3.80625
H5,32.0,12.972,0.002,6486,rag_025,rag,73,0.632115,int8,full,2.131814,3.27375
H5,32.0,12.972,0.002,6486,rag_032,rag,64,0.720007,int8,full,2.355803,3.24
H5,32.0,12.972,0.002,6486,rag_040,rag,75,0.593958,int8,full,2.02657,3.28125
H5,32.0,12.972,0.002,6486,rag_003,rag,90,0.487431,int8,full,1.780904,3.3375
H5,32.0,12.972,0.002,6486,rag_010,rag,95,0.454946,int8,full,1.709937,3.35625
H5,32.0,12.972,0.002,6486,prefix_007,prefix,48,0.863395,int8,int8,2.722813,3.156256
H5,32.0,12.972,0.002,6486,prefix_005,prefix,55,0.728291,int8,int8,2.343965,3.204698
H5,32.0,12.972,0.002,6486,rag_009,rag,103,0.382828,full,full,1.534735,3.38625
H5,32.0,12.972,0.002,6486,rag_051,rag,56,0.550384,int8,full,1.814173,3.21
H5,32.0,12.972,0.002,6486,longtail_086,longtail,74,0.367763,int8,full,1.343351,3.2775
H5,32.0,12.972,0.002,6486,rag_007,rag,50,0.538277,int8,int8,1.754835,3.16943
H5,32.0,12.972,0.002,6486,rag_017,rag,61,0.345607,int8,full,1.220039,3.22875
H5,32.0,12.972,0.002,6486,longtail_060,longtail,92,0.210863,int8,full,0.961685,3.345
H5,32.0,12.972,0.002,6486,rag_037,rag,34,0.526006,int8,int8,1.663156,3.078963
H5,32.0,12.972,0.002,6486,longtail_024,longtail,53,0.318248,int8,int8,1.106089,3.190191
H5,32.0,12.972,0.002,6486,rag_038,rag,41,0.409188,int8,int8,1.335539,3.114344
H5,32.0,12.972,0.002,6486,longtail_030,longtail,36,0.194314,int8,int8,0.674421,3.088405
H5,32.0,12.972,0.002,6486,longtail_071,longtail,34,0.201726,int8,int8,0.690315,3.078963
H5,32.0,12.972,0.002,6486,longtail_028,longtail,40,0.163265,int8,int8,0.594398,3.10889
H5,32.0,12.972,0.002,6486,longtail_042,longtail,24,0.236443,int8,int8,0.725974,2.874746
H5,32.0,12.972,0.002,6486,longtail_032,longtail,36,0.137895,int8,int8,0.505163,3.088405
H5,32.0,12.972,0.002,6486,longtail_008,longtail,48,0.06603,int8,int8,0.330717,3.156256
H5,32.0,25.944,0.004,6486,prefix_003,prefix,168,0.917029,int8,full,3.327178,3.63
H5,32.0,25.944,0.004,6486,session_025,session,211,0.693205,full,full,2.870865,3.79125
H5,32.0,25.944,0.004,6486,prefix_017,prefix,165,0.863716,int8,full,3.152374,3.61875
H5,32.0,25.944,0.004,6486,session_029,session,253,0.546582,full,full,2.588495,3.94875
H5,32.0,25.944,0.004,6486,session_007,session,186,0.696013,int8,full,2.756825,3.6975
H5,32.0,25.944,0.004,6486,session_013,session,194,0.641399,int8,full,2.636106,3.7275
H5,32.0,25.944,0.004,6486,session_028,session,219,0.562378,full,full,2.508383,3.82125
H5,32.0,25.944,0.004,6486,session_030,session,195,0.602691,int8,full,2.525457,3.73125
H5,32.0,25.944,0.004,6486,session_024,session,204,0.566105,full,full,2.463315,3.765
H5,32.0,25.944,0.004,6486,prefix_004,prefix,145,0.792835,int8,full,2.844877,3.54375
H5,32.0,25.944,0.004,6486,session_021,session,192,0.595457,int8,full,2.487389,3.72
H5,32.0,25.944,0.004,6486,prefix_018,prefix,122,0.891456,int8,full,3.040806,3.4575
H5,32.0,25.944,0.004,6486,prefix_016,prefix,136,0.790113,int8,full,2.79644,3.51
H5,32.0,25.944,0.004,6486,session_023,session,202,0.526862,int8,full,2.336802,3.7575
H5,32.0,25.944,0.004,6486,prefix_002,prefix,113,0.929799,int8,full,3.119394,3.42375
H5,32.0,25.944,0.004,6486,prefix_010,prefix,129,0.806744,int8,full,2.816048,3.48375
H5,32.0,25.944,0.004,6486,prefix_012,prefix,145,0.657071,int8,full,2.437585,3.54375
H5,32.0,25.944,0.004,6486,session_022,session,122,0.75459,int8,full,2.630206,3.4575
H5,32.0,25.944,0.004,6486,session_033,session,157,0.568267,int8,full,2.227196,3.58875
H5,32.0,25.944,0.004,6486,rag_029,rag,133,0.651074,int8,full,2.366231,3.49875
H5,32.0,25.944,0.004,6486,session_016,session,158,0.520657,int8,full,2.089157,3.5925
H5,32.0,25.944,0.004,6486,rag_024,rag,133,0.595771,int8,full,2.200323,3.49875
H5,32.0,25.944,0.004,6486,rag_006,rag,97,0.761774,int8,full,2.554238,3.36375
H5,32.0,25.944,0.004,6486,prefix_009,prefix,74,0.95,int8,int8,3.039407,3.262226
H5,32.0,25.944,0.004,6486,rag_022,rag,142,0.490064,int8,full,1.922974,3.5325
H5,32.0,25.944,0.004,6486,rag_020,rag,98,0.679612,int8,full,2.311429,3.3675
H5,32.0,25.944,0.004,6486,rag_016,rag,148,0.438771,int8,full,1.796441,3.555
H5,32.0,25.944,0.004,6486,rag_045,rag,131,0.493594,int8,full,1.885158,3.49125
H5,32.0,25.944,0.004,6486,rag_026,rag,146,0.429157,int8,full,1.758408,3.5475
H5,32.0,25.944,0.004,6486,session_004,session,112,0.497442,int8,full,1.818367,3.42
H5,32.0,25.944,0.004,6486,rag_011,rag,79,0.692923,int8,full,2.284627,3.29625
H5,32.0,25.944,0.004,6486,session_014,session,91,0.575879,int8,full,1.974867,3.34125
H5,32.0,25.944,0.004,6486,rag_046,rag,107,0.457654,int8,full,1.679498,3.40125
H5,32.0,25.944,0.004,6486,prefix_000,prefix,82,0.58405,int8,full,1.968101,3.3075
H5,32.0,25.944,0.004,6486,session_019,session,215,0.221585,full,full,1.471004,3.80625
H5,32.0,25.944,0.004,6486,rag_025,rag,73,0.632115,int8,int8,2.082517,3.255243
H5,32.0,25.944,0.004,6486,rag_032,rag,64,0.720007,int8,int8,2.317913,3.196634
H5,32.0,25.944,0.004,6486,rag_040,rag,75,0.593958,int8,int8,1.974534,3.269304
H5,32.0,25.944,0.004,6486,rag_003,rag,90,0.487431,int8,full,1.705974,3.3375
H5,32.0,25.944,0.004,6486,rag_010,rag,95,0.454946,int8,full,1.62645,3.35625
H5,32.0,25.944,0.004,6486,prefix_007,prefix,48,0.863395,int8,int8,2.701499,3.111289
H5,32.0,25.944,0.004,6486,prefix_005,prefix,55,0.728291,int8,int8,2.315982,3.145659
H5,32.0,25.944,0.004,6486,rag_009,rag,103,0.382828,int8,full,1.439751,3.38625
H5,32.0,25.944,0.004,6486,rag_051,rag,56,0.550384,int8,int8,1.785163,3.150946
H5,32.0,25.944,0.004,6486,longtail_086,longtail,74,0.367763,int8,int8,1.292694,3.262226
H5,32.0,25.944,0.004,6486,rag_007,rag,50,0.538277,int8,int8,1.731708,3.120638
H5,32.0,25.944,0.004,6486,rag_017,rag,61,0.345607,int8,int8,1.185617,3.178794
H5,32.0,25.944,0.004,6486,longtail_060,longtail,92,0.210863,int8,full,0.883388,3.345
H5,32.0,25.944,0.004,6486,rag_037,rag,34,0.526006,int8,int8,1.652462,3.056401
H5,32.0,25.944,0.004,6486,longtail_024,longtail,53,0.318248,int8,int8,1.080104,3.135368
H5,32.0,25.944,0.004,6486,rag_038,rag,41,0.409188,int8,int8,1.319988,3.081536
H5,32.0,25.944,0.004,6486,longtail_030,longtail,36,0.194314,int8,int8,0.662432,3.063111
H5,32.0,25.944,0.004,6486,longtail_071,longtail,34,0.201726,int8,int8,0.679621,3.056401
H5,32.0,25.944,0.004,6486,longtail_028,longtail,40,0.163265,int8,int8,0.579597,3.077663
H5,32.0,25.944,0.004,6486,longtail_042,longtail,24,0.236443,int8,int8,0.720645,2.863504
H5,32.0,25.944,0.004,6486,longtail_032,longtail,36,0.137895,int8,int8,0.493175,3.063111
H5,32.0,25.944,0.004,6486,longtail_008,longtail,48,0.06603,int8,int8,0.309404,3.111289
H5,32.0,51.888,0.008,6486,prefix_003,prefix,168,0.917029,int8,full,3.196632,3.63
H5,32.0,51.888,0.008,6486,session_025,session,211,0.693205,int8,full,2.681165,3.79125
H5,32.0,51.888,0.008,6486,prefix_017,prefix,165,0.863716,int8,full,3.026449,3.61875
H5,32.0,51.888,0.008,6486,session_029,session,253,0.546582,int8,full,2.410184,3.94875
